filename,block_collection,page_number,block_index,block_type,block_level,line_index,line_text,line_x0,line_y0,line_x1,line_y1
GDI_0685.pdf,preproc_blocks,9,8,text,,5,"ensaios em ferramentas de linha viva, equipamentos de proteção individual e coletiva, linha viva e isolantes elétricos.",67.0,477.0,527.0,484.0
GDI_0685.pdf,para_blocks,9,9,text,,0,(6) GUILHERME RACHELLE HERNASKI Graduação em Engenharia Elétrica e mestrado em Engenharia e Ciências,67.0,497.0,531.0,505.0
GDI_0685.pdf,preproc_blocks,9,9,text,,0,(6) GUILHERME RACHELLE HERNASKI Graduação em Engenharia Elétrica e mestrado em Engenharia e Ciências,67.0,497.0,531.0,505.0
GDI_0685.pdf,para_blocks,9,9,text,,1,pela Universidade Federal do Paraná (2013). Atualmente é pesquisador do Instituto Lactec. Tem experiência na área,67.0,507.0,531.0,516.0
GDI_0685.pdf,preproc_blocks,9,9,text,,1,pela Universidade Federal do Paraná (2013). Atualmente é pesquisador do Instituto Lactec. Tem experiência na área,67.0,507.0,531.0,516.0
GDI_0685.pdf,para_blocks,9,9,text,,2,"de engenharia elétrica e materiais, com ênfase para o desenvolvimento de projetos de pesquisa e desenvolvimento",67.0,518.0,531.0,526.0
GDI_0685.pdf,preproc_blocks,9,9,text,,2,"de engenharia elétrica e materiais, com ênfase para o desenvolvimento de projetos de pesquisa e desenvolvimento",67.0,518.0,531.0,526.0
GDI_0685.pdf,para_blocks,9,9,text,,3,"e ensaios em laboratório, atuando principalmente nos seguintes temas: procedimentos para manutenção em redes",66.0,528.0,531.0,537.0
GDI_0685.pdf,preproc_blocks,9,9,text,,3,"e ensaios em laboratório, atuando principalmente nos seguintes temas: procedimentos para manutenção em redes",66.0,528.0,531.0,537.0
GDI_0685.pdf,para_blocks,9,9,text,,4,"de distribuição e transmissão, desenvolvimento de ferramentas e equipamentos para aplicação no setor elétrico,",67.0,538.0,530.0,547.0
GDI_0685.pdf,preproc_blocks,9,9,text,,4,"de distribuição e transmissão, desenvolvimento de ferramentas e equipamentos para aplicação no setor elétrico,",67.0,538.0,530.0,547.0
GDI_0685.pdf,para_blocks,9,9,text,,5,"ensaios elétricos em alta tensão para equipamentos e ferramentas utilizadas pelo setor elétrico, mobilidade elétrica",67.0,549.0,531.0,557.0
GDI_0685.pdf,preproc_blocks,9,9,text,,5,"ensaios elétricos em alta tensão para equipamentos e ferramentas utilizadas pelo setor elétrico, mobilidade elétrica",67.0,549.0,531.0,557.0
GDI_0685.pdf,para_blocks,9,9,text,,6,e energias renováveis.,66.0,559.0,158.0,568.0
GDI_0685.pdf,preproc_blocks,9,9,text,,6,e energias renováveis.,66.0,559.0,158.0,568.0
GDI_0685.pdf,para_blocks,9,10,text,,0,(7) EDUARDO CASARIN Bacharel em Engenharia Mecânica pela Escola de Engenharia de Piracicaba (EEP/FUMEP,67.0,579.0,531.0,588.0
GDI_0685.pdf,preproc_blocks,9,10,text,,0,(7) EDUARDO CASARIN Bacharel em Engenharia Mecânica pela Escola de Engenharia de Piracicaba (EEP/FUMEP,67.0,579.0,531.0,588.0
GDI_0685.pdf,para_blocks,9,10,text,,1,"- 2004), Pós Graduado em Administração Industrial (2007) e Logística Empresarial (2009) pelo Instituto Nacional de",67.0,590.0,531.0,599.0
GDI_0685.pdf,preproc_blocks,9,10,text,,1,"- 2004), Pós Graduado em Administração Industrial (2007) e Logística Empresarial (2009) pelo Instituto Nacional de",67.0,590.0,531.0,599.0
GDI_0685.pdf,para_blocks,9,10,text,,2,"Pós Graduação (INPG), Pós Graduado em Metodologia de Educação a Distância (2012) pelo Centro Universitário",67.0,600.0,531.0,609.0
GDI_0685.pdf,preproc_blocks,9,10,text,,2,"Pós Graduação (INPG), Pós Graduado em Metodologia de Educação a Distância (2012) pelo Centro Universitário",67.0,600.0,531.0,609.0
GDI_0685.pdf,para_blocks,9,10,text,,3,"Claretiano de Batatais (CEUCLAR), Pós Graduado em Gestão de Projetos pela Universidad Europea del Atlántico",67.0,610.0,531.0,619.0
GDI_0685.pdf,preproc_blocks,9,10,text,,3,"Claretiano de Batatais (CEUCLAR), Pós Graduado em Gestão de Projetos pela Universidad Europea del Atlántico",67.0,610.0,531.0,619.0
GDI_0685.pdf,para_blocks,9,10,text,,4,(ESP 2019) e Mestrado Profissional em Desenvolvimento de Tecnologia (LACTEC/IEP - 2022). Atualmente é,67.0,621.0,531.0,630.0
GDI_0685.pdf,preproc_blocks,9,10,text,,4,(ESP 2019) e Mestrado Profissional em Desenvolvimento de Tecnologia (LACTEC/IEP - 2022). Atualmente é,67.0,621.0,531.0,630.0
GDI_0685.pdf,para_blocks,9,10,text,,5,"Engenheiro de Frota Sênior na Neoenergia Elektro, coordenador do curso de Bacharelado em Engenharia Mecânica",67.0,631.0,531.0,640.0
GDI_0685.pdf,preproc_blocks,9,10,text,,5,"Engenheiro de Frota Sênior na Neoenergia Elektro, coordenador do curso de Bacharelado em Engenharia Mecânica",67.0,631.0,531.0,640.0
GDI_0685.pdf,para_blocks,9,10,text,,6,do Centro Universitário Claretiano de Rio Claro e docente na mesma instituição.,66.0,640.0,387.0,651.0
GDI_0685.pdf,preproc_blocks,9,10,text,,6,do Centro Universitário Claretiano de Rio Claro e docente na mesma instituição.,66.0,640.0,387.0,651.0
GDI_0685.pdf,para_blocks,9,11,text,,0,(8) AMANDA CORTEZ Engenheira eletricista com ênfase em sistemas elétricos de potência pela Universidade,67.0,662.0,531.0,671.0
GDI_0685.pdf,preproc_blocks,9,11,text,,0,(8) AMANDA CORTEZ Engenheira eletricista com ênfase em sistemas elétricos de potência pela Universidade,67.0,662.0,531.0,671.0
GDI_0685.pdf,para_blocks,9,11,text,,1,"Federal de Itajubá (2014), possui MBA em Gestão Empresarial pela Fundação Getúlio Vargas (2021).Atua no setor",67.0,673.0,531.0,682.0
GDI_0685.pdf,preproc_blocks,9,11,text,,1,"Federal de Itajubá (2014), possui MBA em Gestão Empresarial pela Fundação Getúlio Vargas (2021).Atua no setor",67.0,673.0,531.0,682.0
GDI_0685.pdf,para_blocks,9,11,text,,2,elétrico desde 2014.,67.0,684.0,148.0,691.0
GDI_0685.pdf,preproc_blocks,9,11,text,,2,elétrico desde 2014.,67.0,684.0,148.0,691.0
GGH9.pdf,discarded_blocks,1,1,header,,0,XXIIISNPTEE,96.0,91.0,192.0,113.0
GGH9.pdf,discarded_blocks,1,1,header,,1,Samirsáulo Nectonal de Produçião,133.0,113.0,191.0,118.0
GGH9.pdf,discarded_blocks,1,1,header,,2,B Trananbsão de Enargla Bétrioa,133.0,117.0,191.0,122.0
GGH9.pdf,discarded_blocks,1,1,header,,3,,152.0,130.0,173.0,135.0
GGH9.pdf,discarded_blocks,1,1,header,,4,16 a 21 de cukbro de Z016 | Foedo lguepa | PR,132.0,161.0,191.0,166.0
GGH9.pdf,discarded_blocks,1,2,header,,0,XXIII SNPTEE,205.0,108.0,265.0,118.0
GGH9.pdf,discarded_blocks,1,2,header,,1,SEMINÁRIO NACIONAL,205.0,118.0,308.0,128.0
GGH9.pdf,discarded_blocks,1,2,header,,2,DE PRODUÇÃO E,205.0,128.0,283.0,138.0
GGH9.pdf,discarded_blocks,1,2,header,,3,TRANSMISSÃO DE,204.0,137.0,289.0,150.0
GGH9.pdf,discarded_blocks,1,2,header,,4,ENERGIA ELÉTRICA,205.0,149.0,295.0,159.0
GGH9.pdf,discarded_blocks,1,3,header,,0,FI/GGH/09,487.0,119.0,532.0,128.0
GGH9.pdf,discarded_blocks,1,3,header,,1,18 a 21 de Outubro de 2015,420.0,130.0,532.0,139.0
GGH9.pdf,discarded_blocks,1,3,header,,2,Foz do Iguaçu - PR,453.0,140.0,533.0,150.0
GGH9.pdf,para_blocks,1,7,text,,0,Cornelis J. V. D. Poel Filho (*),118.0,276.0,245.0,286.0
GGH9.pdf,preproc_blocks,1,7,text,,0,Cornelis J. V. D. Poel Filho (*),118.0,276.0,245.0,286.0
GGH9.pdf,para_blocks,1,7,text,,1,ALSTOM ENERGIAS RENOVÁVEIS LTDA,93.0,285.0,270.0,296.0
GGH9.pdf,preproc_blocks,1,7,text,,1,ALSTOM ENERGIAS RENOVÁVEIS LTDA,93.0,285.0,270.0,296.0
GGH9.pdf,para_blocks,1,8,text,,0,Marco A. P. Santos,140.0,305.0,222.0,314.0
GGH9.pdf,preproc_blocks,1,8,text,,0,Marco A. P. Santos,140.0,305.0,222.0,314.0
GGH9.pdf,para_blocks,1,8,text,,1,ALSTOM ENERGIAS RENOVÁVEIS LTDA,93.0,314.0,270.0,323.0
GGH9.pdf,preproc_blocks,1,8,text,,1,ALSTOM ENERGIAS RENOVÁVEIS LTDA,93.0,314.0,270.0,323.0
GGH9.pdf,para_blocks,1,9,text,,0,Marcos V. D. Silva,378.0,276.0,457.0,285.0
GGH9.pdf,preproc_blocks,1,9,text,,0,Marcos V. D. Silva,378.0,276.0,457.0,285.0
GGH9.pdf,para_blocks,1,9,text,,1,ALSTOM ENERGIAS RENOVÁVEIS LTDA,329.0,285.0,505.0,295.0
GGH9.pdf,preproc_blocks,1,9,text,,1,ALSTOM ENERGIAS RENOVÁVEIS LTDA,329.0,285.0,505.0,295.0
GGH9.pdf,para_blocks,1,10,text,,0,Wilian C. D. Oliveira,374.0,304.0,461.0,315.0
GGH9.pdf,preproc_blocks,1,10,text,,0,Wilian C. D. Oliveira,374.0,304.0,461.0,315.0
GGH9.pdf,para_blocks,1,10,text,,1,ALSTOM ENERGIAS RENOVÁVEIS LTDA,330.0,313.0,505.0,324.0
GGH9.pdf,preproc_blocks,1,10,text,,1,ALSTOM ENERGIAS RENOVÁVEIS LTDA,330.0,313.0,505.0,324.0
GGH9.pdf,para_blocks,1,12,abstract,,0,"A manutenção contínua é essencial à disponibilidade das usinas para geração, porém, mesmo se realizada",67.0,370.0,531.0,379.0
GGH9.pdf,preproc_blocks,1,12,abstract,,0,"A manutenção contínua é essencial à disponibilidade das usinas para geração, porém, mesmo se realizada",67.0,370.0,531.0,379.0
GGH9.pdf,para_blocks,1,12,abstract,,1,"diligentemente, não evitará o envelhecimento das plantas. Para assegurar o desempenho no longo prazo, há a",67.0,381.0,531.0,389.0
GGH9.pdf,preproc_blocks,1,12,abstract,,1,"diligentemente, não evitará o envelhecimento das plantas. Para assegurar o desempenho no longo prazo, há a",67.0,381.0,531.0,389.0
GGH9.pdf,para_blocks,1,12,abstract,,2,"necessidade de uma reforma ou modernização. Essas intervenções requerem paradas de operação, significando",67.0,391.0,531.0,399.0
GGH9.pdf,preproc_blocks,1,12,abstract,,2,"necessidade de uma reforma ou modernização. Essas intervenções requerem paradas de operação, significando",67.0,391.0,531.0,399.0
GGH9.pdf,para_blocks,1,12,abstract,,3,perdas de produção e receitas. Reduzir estas paradas significa melhorar a relação de custo-benefício do,67.0,401.0,531.0,410.0
GGH9.pdf,preproc_blocks,1,12,abstract,,3,perdas de produção e receitas. Reduzir estas paradas significa melhorar a relação de custo-benefício do,67.0,401.0,531.0,410.0
GGH9.pdf,para_blocks,1,12,abstract,,4,investimento. O presente artigo abordará o conceito de pit-stop aplicado às reformas e modernizações. Será,66.0,411.0,531.0,421.0
GGH9.pdf,preproc_blocks,1,12,abstract,,4,investimento. O presente artigo abordará o conceito de pit-stop aplicado às reformas e modernizações. Será,66.0,411.0,531.0,421.0
GGH9.pdf,para_blocks,1,12,abstract,,5,apresentado um estudo de caso onde a estratégia de pit-stop possibilitou reduzir o tempo de parada em,67.0,422.0,531.0,430.0
GGH9.pdf,preproc_blocks,1,12,abstract,,5,apresentado um estudo de caso onde a estratégia de pit-stop possibilitou reduzir o tempo de parada em,67.0,422.0,531.0,430.0
GGH9.pdf,para_blocks,1,12,abstract,,6,aproximadamente 45% quando comparado a métodos tradicionais.,67.0,432.0,334.0,440.0
GGH9.pdf,preproc_blocks,1,12,abstract,,6,aproximadamente 45% quando comparado a métodos tradicionais.,67.0,432.0,334.0,440.0
GGH9.pdf,para_blocks,1,16,text,,0,Usinas hidrelétricas precisam de uma manutenção contínua para assegurar elevados níveis de disponibilidade e,66.0,529.0,531.0,538.0
GGH9.pdf,preproc_blocks,1,16,text,,0,Usinas hidrelétricas precisam de uma manutenção contínua para assegurar elevados níveis de disponibilidade e,66.0,529.0,531.0,538.0
GGH9.pdf,para_blocks,1,16,text,,1,"geração de energia. Entretanto, mesmo os mais cuidadosos e diligentes programas de manutenção não evitarão o",66.0,540.0,531.0,549.0
GGH9.pdf,preproc_blocks,1,16,text,,1,"geração de energia. Entretanto, mesmo os mais cuidadosos e diligentes programas de manutenção não evitarão o",66.0,540.0,531.0,549.0
GGH9.pdf,para_blocks,1,16,text,,2,"envelhecimento da usina e de seus equipamentos. Após anos de operação, não haverá manutenções nem",66.0,551.0,531.0,559.0
GGH9.pdf,preproc_blocks,1,16,text,,2,"envelhecimento da usina e de seus equipamentos. Após anos de operação, não haverá manutenções nem",66.0,551.0,531.0,559.0
GGH9.pdf,para_blocks,1,16,text,,3,intervenções maiores de revisão capazes de manter o desempenho dos equipamentos igual ao original e nem em,66.0,561.0,531.0,570.0
GGH9.pdf,preproc_blocks,1,16,text,,3,intervenções maiores de revisão capazes de manter o desempenho dos equipamentos igual ao original e nem em,66.0,561.0,531.0,570.0
GGH9.pdf,para_blocks,1,16,text,,4,níveis lucrativos. Este é o momento em que uma reforma mais ampla ou modernização será necessária.,67.0,572.0,530.0,579.0
GGH9.pdf,preproc_blocks,1,16,text,,4,níveis lucrativos. Este é o momento em que uma reforma mais ampla ou modernização será necessária.,67.0,572.0,530.0,579.0
GGH9.pdf,para_blocks,1,16,text,,5,"Modernizações têm a vantagem de proporcionar um ganho de desempenho ao equipamento, enquanto que uma",66.0,582.0,531.0,590.0
GGH9.pdf,preproc_blocks,1,16,text,,5,"Modernizações têm a vantagem de proporcionar um ganho de desempenho ao equipamento, enquanto que uma",66.0,582.0,531.0,590.0
GGH9.pdf,para_blocks,1,16,text,,6,reforma tem o objetivo de recuperar o desempenho original. Modernizações são possíveis devido às evoluções,66.0,592.0,531.0,601.0
GGH9.pdf,preproc_blocks,1,16,text,,6,reforma tem o objetivo de recuperar o desempenho original. Modernizações são possíveis devido às evoluções,66.0,592.0,531.0,601.0
GGH9.pdf,para_blocks,1,16,text,,7,"tecnológicas que ocorrem com o passar do tempo e ao serem realizadas, utiliza-se o estado-da-arte do(s)",66.0,603.0,531.0,612.0
GGH9.pdf,preproc_blocks,1,16,text,,7,"tecnológicas que ocorrem com o passar do tempo e ao serem realizadas, utiliza-se o estado-da-arte do(s)",66.0,603.0,531.0,612.0
GGH9.pdf,para_blocks,1,16,text,,8,equipamento(s) envolvido(s) – ver Figura 1. Assumindo que a operação e manutenção de uma usina seguem boas,66.0,613.0,531.0,622.0
GGH9.pdf,preproc_blocks,1,16,text,,8,equipamento(s) envolvido(s) – ver Figura 1. Assumindo que a operação e manutenção de uma usina seguem boas,66.0,613.0,531.0,622.0
GGH9.pdf,para_blocks,1,16,text,,9,"práticas, o momento em que será necessária uma reforma ou modernização dependerá do equipamento",66.0,623.0,530.0,632.0
GGH9.pdf,preproc_blocks,1,16,text,,9,"práticas, o momento em que será necessária uma reforma ou modernização dependerá do equipamento",66.0,623.0,530.0,632.0
GGH9.pdf,para_blocks,1,16,text,,10,"específico. Por exemplo, sistemas eletrônicos e reguladores ficam obsoletos rapidamente e podem necessitar de",66.0,633.0,531.0,642.0
GGH9.pdf,preproc_blocks,1,16,text,,10,"específico. Por exemplo, sistemas eletrônicos e reguladores ficam obsoletos rapidamente e podem necessitar de",66.0,633.0,531.0,642.0
GGH9.pdf,para_blocks,1,16,text,,11,uma modernização em tempos tão breves como 5 (cinco) ou 10 (dez) anos. Quando se trata de turbinas ou,66.0,644.0,530.0,652.0
GGH9.pdf,preproc_blocks,1,16,text,,11,uma modernização em tempos tão breves como 5 (cinco) ou 10 (dez) anos. Quando se trata de turbinas ou,66.0,644.0,530.0,652.0
GGH9.pdf,para_blocks,1,16,text,,12,"geradores, este tempo pode ser entre 20 (vinte) e 30 (trinta) anos ou até mais. Em qualquer caso, há redução de",66.0,654.0,531.0,663.0
GGH9.pdf,preproc_blocks,1,16,text,,12,"geradores, este tempo pode ser entre 20 (vinte) e 30 (trinta) anos ou até mais. Em qualquer caso, há redução de",66.0,654.0,531.0,663.0
GGH9.pdf,para_blocks,1,16,text,,13,"desempenho operacional dos equipamentos, seja por sua vida útil, seja pela obsolescência tecnológica, o que em",66.0,665.0,531.0,673.0
GGH9.pdf,preproc_blocks,1,16,text,,13,"desempenho operacional dos equipamentos, seja por sua vida útil, seja pela obsolescência tecnológica, o que em",66.0,665.0,531.0,673.0
GGH9.pdf,para_blocks,1,16,text,,14,"algum momento demandará uma ação de intervenção mais completa. Para o investidor, este é um momento crítico",66.0,675.0,531.0,684.0
GGH9.pdf,preproc_blocks,1,16,text,,14,"algum momento demandará uma ação de intervenção mais completa. Para o investidor, este é um momento crítico",66.0,675.0,531.0,684.0
GGH9.pdf,para_blocks,1,16,text,,15,porque uma reforma ou modernização é um serviço que requer investimentos significativos e sua execução,66.0,685.0,531.0,694.0
GGH9.pdf,preproc_blocks,1,16,text,,15,porque uma reforma ou modernização é um serviço que requer investimentos significativos e sua execução,66.0,685.0,531.0,694.0
GGH9.pdf,para_blocks,1,16,text,,16,"tipicamente requer paradas de operação, significando perda de produção de energia e de receitas.",67.0,697.0,461.0,704.0
GGH9.pdf,preproc_blocks,1,16,text,,16,"tipicamente requer paradas de operação, significando perda de produção de energia e de receitas.",67.0,697.0,461.0,704.0
GGH9.pdf,discarded_blocks,1,17,footer,,0,"(*) Av. Charles Schneider, s/n˚ – CEP 12.040-001 Taubaté, SP, Brasil.",153.0,779.0,435.0,789.0
GGH9.pdf,discarded_blocks,1,17,footer,,1,Tel: (+55 12) 3608-3029 – Fax: (+55 12) 3608-3192 – Email: cornelis.poel@power.alstom.com,106.0,789.0,483.0,799.0
GGH9.pdf,para_blocks,2,4,text,,0,Este artigo abordará estratégias de intervenção para reformas ou modernizações cujo foco é a redução do tempo,66.0,289.0,531.0,300.0
GGH9.pdf,preproc_blocks,2,4,text,,0,Este artigo abordará estratégias de intervenção para reformas ou modernizações cujo foco é a redução do tempo,66.0,289.0,531.0,300.0
GGH9.pdf,para_blocks,2,4,text,,1,"de parada da unidade geradora, as quais, inspiradas na prática de Fórmula 1, são denominadas de “Pit Stop”. Na",65.0,300.0,531.0,310.0
GGH9.pdf,preproc_blocks,2,4,text,,1,"de parada da unidade geradora, as quais, inspiradas na prática de Fórmula 1, são denominadas de “Pit Stop”. Na",65.0,300.0,531.0,310.0
GGH9.pdf,para_blocks,2,4,text,,2,seção 2 será dada uma visão geral sobre os custos envolvidos na reforma de uma hidrelétrica. Os fundamentos da,67.0,311.0,531.0,320.0
GGH9.pdf,preproc_blocks,2,4,text,,2,seção 2 será dada uma visão geral sobre os custos envolvidos na reforma de uma hidrelétrica. Os fundamentos da,67.0,311.0,531.0,320.0
GGH9.pdf,para_blocks,2,4,text,,3,"estratégia de “Pit Stop” serão apresentados na seção 3. Na seção 4, será detalhado um estudo de caso de “Pit",67.0,322.0,531.0,330.0
GGH9.pdf,preproc_blocks,2,4,text,,3,"estratégia de “Pit Stop” serão apresentados na seção 3. Na seção 4, será detalhado um estudo de caso de “Pit",67.0,322.0,531.0,330.0
GGH9.pdf,para_blocks,2,4,text,,4,Stop” aplicado à reforma de um gerador de 13MVA na usina de Río Piedras na Colômbia. Outros resultados,67.0,332.0,531.0,340.0
GGH9.pdf,preproc_blocks,2,4,text,,4,Stop” aplicado à reforma de um gerador de 13MVA na usina de Río Piedras na Colômbia. Outros resultados,67.0,332.0,531.0,340.0
GGH9.pdf,para_blocks,2,4,text,,5,"positivos obtidos em reformas com uso do “Pit Stop” serão apresentados na seção 5. Por fim, na seção 6 haverá a",66.0,343.0,531.0,351.0
GGH9.pdf,preproc_blocks,2,4,text,,5,"positivos obtidos em reformas com uso do “Pit Stop” serão apresentados na seção 5. Por fim, na seção 6 haverá a",66.0,343.0,531.0,351.0
GGH9.pdf,para_blocks,2,4,text,,6,conclusão deste artigo.,66.0,352.0,160.0,362.0
GGH9.pdf,preproc_blocks,2,4,text,,6,conclusão deste artigo.,66.0,352.0,160.0,362.0
GGH9.pdf,para_blocks,2,6,text,,0,"Assim como um novo projeto, uma reforma ou modernização é um investimento que deverá se justificar pelo",67.0,408.0,531.0,417.0
GGH9.pdf,preproc_blocks,2,6,text,,0,"Assim como um novo projeto, uma reforma ou modernização é um investimento que deverá se justificar pelo",67.0,408.0,531.0,417.0
GGH9.pdf,para_blocks,2,6,text,,1,"adequado retorno do investimento. Conforme dito anteriormente, uma reforma ou modernização não é um serviço",67.0,419.0,531.0,428.0
GGH9.pdf,preproc_blocks,2,6,text,,1,"adequado retorno do investimento. Conforme dito anteriormente, uma reforma ou modernização não é um serviço",67.0,419.0,531.0,428.0
GGH9.pdf,para_blocks,2,6,text,,2,"de baixo investimento, pois não está relacionado apenas aos novos itens a serem adquiridos ou serviços de",67.0,429.0,531.0,438.0
GGH9.pdf,preproc_blocks,2,6,text,,2,"de baixo investimento, pois não está relacionado apenas aos novos itens a serem adquiridos ou serviços de",67.0,429.0,531.0,438.0
GGH9.pdf,para_blocks,2,6,text,,3,"recuperação, mas também à necessidade da retirada temporária do equipamento da operação, gerando",66.0,439.0,531.0,450.0
GGH9.pdf,preproc_blocks,2,6,text,,3,"recuperação, mas também à necessidade da retirada temporária do equipamento da operação, gerando",66.0,439.0,531.0,450.0
GGH9.pdf,para_blocks,2,6,text,,4,"indisponibilidade de geração e perda de receita. Desse modo, conforme indicado na Figura 2, o custo total de uma",67.0,450.0,531.0,459.0
GGH9.pdf,preproc_blocks,2,6,text,,4,"indisponibilidade de geração e perda de receita. Desse modo, conforme indicado na Figura 2, o custo total de uma",67.0,450.0,531.0,459.0
GGH9.pdf,para_blocks,2,6,text,,5,reforma será a soma do preço do serviço mais a perda de receita.,67.0,461.0,330.0,470.0
GGH9.pdf,preproc_blocks,2,6,text,,5,reforma será a soma do preço do serviço mais a perda de receita.,67.0,461.0,330.0,470.0
GGH9.pdf,para_blocks,2,9,text,,0,"A perda de receita, devido ao tempo de máquina parada, tem um peso significante, se não o maior, no custo total",66.0,696.0,531.0,705.0
GGH9.pdf,preproc_blocks,2,9,text,,0,"A perda de receita, devido ao tempo de máquina parada, tem um peso significante, se não o maior, no custo total",66.0,696.0,531.0,705.0
GGH9.pdf,para_blocks,2,9,text,,1,"para o investidor. A complexidade de intervenção é um fator agravante nestes casos. Por exemplo, turbinas de",65.0,706.0,531.0,715.0
GGH9.pdf,preproc_blocks,2,9,text,,1,"para o investidor. A complexidade de intervenção é um fator agravante nestes casos. Por exemplo, turbinas de",65.0,706.0,531.0,715.0
GGH9.pdf,para_blocks,2,9,text,,2,pequeno e médio porte operando em águas com níveis extraordinários de sedimentos sofrem desgaste extremos,66.0,716.0,531.0,726.0
GGH9.pdf,preproc_blocks,2,9,text,,2,pequeno e médio porte operando em águas com níveis extraordinários de sedimentos sofrem desgaste extremos,66.0,716.0,531.0,726.0
GGH9.pdf,para_blocks,2,9,text,,3,em todas as suas partes. A recuperação nesses casos pode levar mais de 30 (trinta) dias de solda e ajuste mais o,66.0,727.0,531.0,736.0
GGH9.pdf,preproc_blocks,2,9,text,,3,em todas as suas partes. A recuperação nesses casos pode levar mais de 30 (trinta) dias de solda e ajuste mais o,66.0,727.0,531.0,736.0
GGH9.pdf,para_blocks,2,9,text,,4,"tempo de desmontagem/montagem e transporte para uma fábrica, se necessário. Nessa situação, se 10 (dez) a 15",66.0,737.0,531.0,747.0
GGH9.pdf,preproc_blocks,2,9,text,,4,"tempo de desmontagem/montagem e transporte para uma fábrica, se necessário. Nessa situação, se 10 (dez) a 15",66.0,737.0,531.0,747.0
GGH9.pdf,para_blocks,2,9,text,,5,"(quinze) dias de perda de receitas equivalerem ao preço de uma nova roda de turbina, valerá mais a pena investir",67.0,57.0,531.0,66.0
GGH9.pdf,para_blocks,2,9,text,,6,na compra da nova roda e realizar uma parada rápida somente para troca da roda do que realizar o serviço de,67.0,69.0,531.0,76.0
GGH9.pdf,para_blocks,2,9,text,,7,menor preço de recuperação da turbina existente em campo. A situação pode ser bastante onerosa também no,66.0,78.0,531.0,87.0
GGH9.pdf,para_blocks,2,9,text,,8,"caso de turbinas de maior porte e/ou em localidades mais remotas, principalmente em unidades mais antigas, pois",66.0,88.0,531.0,97.0
GGH9.pdf,para_blocks,2,9,text,,9,os processos de desmontagem/montagem e transporte de todas as partes para uma fábrica podem levar a meses,66.0,99.0,531.0,108.0
GGH9.pdf,para_blocks,2,9,text,,10,de indisponibilidade de uma grande capacidade instalada de geração. Tudo se torna uma questão de análise,66.0,109.0,531.0,118.0
GGH9.pdf,para_blocks,2,9,text,,11,"completa do cenário de qualidade, custo e prazo. Desta forma, é importante buscar estratégias que minimizem as",66.0,119.0,531.0,129.0
GGH9.pdf,para_blocks,2,9,text,,12,"paradas, mesmo que o investimento no serviço em si possa ficar maior.",67.0,131.0,353.0,139.0
GGH9.pdf,preproc_blocks,3,2,text,,0,"(quinze) dias de perda de receitas equivalerem ao preço de uma nova roda de turbina, valerá mais a pena investir",67.0,57.0,531.0,66.0
GGH9.pdf,preproc_blocks,3,2,text,,1,na compra da nova roda e realizar uma parada rápida somente para troca da roda do que realizar o serviço de,67.0,69.0,531.0,76.0
GGH9.pdf,preproc_blocks,3,2,text,,2,menor preço de recuperação da turbina existente em campo. A situação pode ser bastante onerosa também no,66.0,78.0,531.0,87.0
GGH9.pdf,preproc_blocks,3,2,text,,3,"caso de turbinas de maior porte e/ou em localidades mais remotas, principalmente em unidades mais antigas, pois",66.0,88.0,531.0,97.0
GGH9.pdf,preproc_blocks,3,2,text,,4,os processos de desmontagem/montagem e transporte de todas as partes para uma fábrica podem levar a meses,66.0,99.0,531.0,108.0
GGH9.pdf,preproc_blocks,3,2,text,,5,de indisponibilidade de uma grande capacidade instalada de geração. Tudo se torna uma questão de análise,66.0,109.0,531.0,118.0
GGH9.pdf,preproc_blocks,3,2,text,,6,"completa do cenário de qualidade, custo e prazo. Desta forma, é importante buscar estratégias que minimizem as",66.0,119.0,531.0,129.0
GGH9.pdf,preproc_blocks,3,2,text,,7,"paradas, mesmo que o investimento no serviço em si possa ficar maior.",67.0,131.0,353.0,139.0
GGH9.pdf,para_blocks,3,3,text,,0,"Visando o melhor retorno do investimento, é imprescindível que se avalie todas as oportunidades relacionadas ao",67.0,150.0,531.0,159.0
GGH9.pdf,preproc_blocks,3,3,text,,0,"Visando o melhor retorno do investimento, é imprescindível que se avalie todas as oportunidades relacionadas ao",67.0,150.0,531.0,159.0
GGH9.pdf,para_blocks,3,3,text,,1,"serviço a ser realizado, desde o escopo em si, ou seja, quais equipamentos precisam realmente ser reabilitados,",66.0,162.0,530.0,170.0
GGH9.pdf,preproc_blocks,3,3,text,,1,"serviço a ser realizado, desde o escopo em si, ou seja, quais equipamentos precisam realmente ser reabilitados,",66.0,162.0,530.0,170.0
GGH9.pdf,para_blocks,3,3,text,,2,"até a melhor decisão entre reformar ou trocar por um novo, considerando toda uma preparação que gere o",67.0,172.0,531.0,180.0
GGH9.pdf,preproc_blocks,3,3,text,,2,"até a melhor decisão entre reformar ou trocar por um novo, considerando toda uma preparação que gere o",67.0,172.0,531.0,180.0
GGH9.pdf,para_blocks,3,3,text,,3,planejamento da execução com o menor tempo de máquina parada na usina. Esta estratégia é relacionada ao “Pit,66.0,182.0,531.0,190.0
GGH9.pdf,preproc_blocks,3,3,text,,3,planejamento da execução com o menor tempo de máquina parada na usina. Esta estratégia é relacionada ao “Pit,66.0,182.0,531.0,190.0
